MN132258.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;NA;Lycaenidae sp. Lep4062
MF437278.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KY409543.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
JQ600695.1	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Peromyscus;Peromyscus nudipes
MK059558.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MK122457.1	Eukaryota;Arthropoda;Insecta;Diptera;Tephritidae;Bactrocera;Bactrocera minax
KC193691.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea harengus
MK122552.1	Eukaryota;Arthropoda;Insecta;Diptera;Tephritidae;Bactrocera;Bactrocera minax
KC618665.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Bagre;Bagre bagre
MK227831.1	Eukaryota;Chordata;Actinopteri;NA;Grammatidae;Lipogramma;Lipogramma idabeli
LS997817.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
GU153295.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Euselasia;Euselasia mystica
KJ013094.1	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Euryoryzomys;Euryoryzomys russatus
EU096774.1	Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Marmosa;Marmosa murina
GU968841.1	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Dermacentor;Dermacentor albipictus
GQ464271.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos grunniens
MG514071.1	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Tupiocoris;Tupiocoris sp. 10BBCHEM-0920
MK059712.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
LS997807.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MH177738.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Gorilla;Gorilla beringei
JN993982.1	Eukaryota;Chordata;NA;Testudines;Emydidae;Graptemys;Graptemys geographica
LC459592.1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Lamnostoma;Lamnostoma kampeni
LS997788.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
AB890061.1	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus dispar
KP229918.1	Eukaryota;Arthropoda;Arachnida;Araneae;Liphistiidae;Songthela;Songthela ciliensis
LC203109.1	Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Diplodus;Diplodus sargus
MN540474.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KX233933.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
KM537931.1	Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Spermophilus;Spermophilus erythrogenys
KJ637083.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MG566474.1	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Solenopsis;Solenopsis sp. 15 of SKY
KY315398.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Auxis;Auxis sp. voucher M7-15 CX-2017
KJ637102.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MF977629.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Micropterus;Micropterus punctulatus
MH981852.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MH449091.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MK491361.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MG937253.1	Eukaryota;Chordata;Actinopteri;Characiformes;Parodontidae;Saccodon;Saccodon dariensis
HM914047.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Notodontidae;Phalera;Phalera bucephaloides
KJ547189.1	Eukaryota;Chordata;Mammalia;Eulipotyphla;Soricidae;Sorex;Sorex bedfordiae
MF663063.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus nippon
KX457245.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KM648644.1	Eukaryota;Arthropoda;Insecta;Diptera;Phoridae;NA;Phoridae sp. BOLD:ACB7604
MH035673.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MN272488.1	Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Tritia;Tritia obsoleta
MH547635.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;Raja maderensis
MK658276.1	Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Stegastes;Stegastes sp. AUST-308
EU835713.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Cervidae;Cervus;Cervus nippon
KX505268.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Misgurnus;Misgurnus bipartitus
KY675597.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Gnathanodon;Gnathanodon speciosus
KC894210.1	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Apolygus;Apolygus lucorum
MG273089.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
JN817321.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos taurus
MG936845.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Crossoloricaria;Crossoloricaria variegata
KU290806.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MK491468.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KJ637093.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MK217193.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KU290717.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
KJ637134.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MN516595.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MF601323.1	Eukaryota;Chordata;Actinopteri;Anabantiformes;Channidae;Channa;Channa punctata
MK122398.1	Eukaryota;Arthropoda;Insecta;Diptera;Tephritidae;Bactrocera;Bactrocera minax
MK491375.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KY449790.1	Eukaryota;Chordata;Actinopteri;Chaetodontiformes;Chaetodontidae;Chaetodon;Chaetodon dialeucos
KU944157.1	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Parupeneus;Parupeneus heptacanthus
JQ365600.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus falcatus
MH142589.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MG272819.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MH444398.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MG182490.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MK762847.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Alburnoides;Alburnoides holciki
MG272794.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
GQ464297.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos grunniens
MN071190.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
KF451331.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KR803050.1	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Agapostemon;Agapostemon virescens
JN025470.1	Eukaryota;Chordata;Actinopteri;Esociformes;Esocidae;Esox;Esox niger
KM615529.1	Eukaryota;Arthropoda;Collembola;Entomobryomorpha;Tomoceridae;NA;Tomoceridae sp. BOLD:AAV0489
MK248371.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KU381242.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Isochromodes;Isochromodes sp. BOLD:AAF3549
HM405229.1	Eukaryota;Chordata;Actinopteri;Characiformes;Characidae;Serrapinnus;Serrapinnus piaba
KX456923.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KU942875.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella jussieu
EU117375.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
FJ952348.1	Eukaryota;Chordata;Amphibia;Anura;Ranidae;Hylarana;Hylarana cf. papua
MH294639.1	Eukaryota;Mollusca;Gastropoda;Cephalaspidea;Smaragdinellidae;Phanerophthalmus;Phanerophthalmus luteus
KY408338.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KU919243.1	Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Cryptocephalus;Cryptocephalus vittatus
KY951837.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Symmetrischema;Symmetrischema fercularia
MN413216.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KU748109.1	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Cercopithecus;Cercopithecus albogularis
KX365626.1	Eukaryota;Arthropoda;Insecta;Trichoptera;Sericostomatidae;Schizopelex;Schizopelex furcifera
KY941897.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KT587481.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MK461176.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
KU052035.1	Eukaryota;Chordata;Actinopteri;NA;Sillaginidae;Sillago;Sillago sinica
MK746148.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Labeo;Labeo capensis
KU290569.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MH444436.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
JX286481.1	Eukaryota;Arthropoda;Malacostraca;Bathynellacea;Parabathynellidae;NA;Parabathynellidae sp. 3K
KX456685.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KY628415.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Hippotragus;Hippotragus niger
AP008716.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
HM049035.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Lamontichthys;Lamontichthys stibaros
JX242531.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Parabramis;Parabramis pekinensis
KT183783.1	Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Dynastes;Dynastes hercules
KY371986.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Pomadasys;Pomadasys maculatus
KY605289.1	Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Apodemus;Apodemus ilex
KU932064.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bubalus;Bubalus bubalis
MH553749.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
GU706419.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Crambidae;Eudonia;Eudonia sudetica
JQ899426.1	Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Hypomesus;Hypomesus nipponensis
MN794576.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KY452662.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
MF977645.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Micropterus;Micropterus punctulatus
MK491466.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
HM068273.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomberomorus;Scomberomorus niphonius
KY404236.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Schistura;Schistura fasciolata
KR034315.1	Eukaryota;Arthropoda;Insecta;Hemiptera;Achilidae;Catonia;Catonia lunata
EF536350.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Boselaphus;Boselaphus tragocamelus
EU789780.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
KU194128.1	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Lamprologus;Lamprologus lemairii
HM395965.1	Eukaryota;Arthropoda;Insecta;Trichoptera;Sericostomatidae;Schizopelex;Schizopelex furcifera
JX392762.1	Eukaryota;Arthropoda;Insecta;Mantodea;Iridopterygidae;Xanthomantis;Xanthomantis cornelia
JQ175152.1	Eukaryota;Chordata;Aves;Passeriformes;Timaliidae;Illadopsis;Illadopsis rufipennis
KJ917280.1	Eukaryota;Chordata;Mammalia;Perissodactyla;Equidae;Equus;Equus caballus
MH290084.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Stolothrissa;Stolothrissa tanganicae
LS998769.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KY452658.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
KJ445830.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
GU988009.1	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Acalles;Acalles aeonii
MN407562.1	Eukaryota;Arthropoda;Insecta;Diptera;Phoridae;NA;Phoridae sp.
KJ446138.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MH161386.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KM061532.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MF805639.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Chanodichthys;Chanodichthys mongolicus
MG837607.1	Eukaryota;Chordata;Mammalia;Carnivora;Mustelidae;Martes;Martes zibellina
MH449206.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
GU296649.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
JX120615.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Pseudois;Pseudois sp. DL
JX946202.2	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Papio;Papio kindae
JX487455.1	Eukaryota;Chordata;Aves;Passeriformes;Furnariidae;Glyphorynchus;Glyphorynchus spirurus
KM061544.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
HQ580195.1	Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis;Myotis petax
EU398648.1	Eukaryota;Chordata;Chondrichthyes;Squaliformes;Centrophoridae;Centrophorus;Centrophorus atromarginatus
KF451272.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KF643603.1	Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Tritia;Tritia obsoleta
GQ292095.1	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Apolygus;Apolygus spinolae
AP013093.1	Eukaryota;Chordata;Mammalia;Perissodactyla;Equidae;Equus;Equus caballus
MK122294.1	Eukaryota;Arthropoda;Insecta;Diptera;Tephritidae;Bactrocera;Bactrocera minax
MF808010.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Palumbina;Palumbina acuticula
HQ269458.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Pseudois;Pseudois nayaur
JQ840516.1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Eleotridae;Guavina;Guavina guavina
MN503461.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MK900706.1	Eukaryota;Chordata;Mammalia;Chiroptera;Rhinolophidae;Rhinolophus;Rhinolophus malayanus
JF769358.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Pterygoplichthys;Pterygoplichthys pardalis
AY676872.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos taurus
AF549635.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Cepphis;Cepphis decoloraria
MF177009.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Cervidae;Rusa;Rusa unicolor
MH746880.1	Eukaryota;Chordata;Actinopteri;Characiformes;Erythrinidae;Hoplias;Hoplias malabaricus
EF156846.1	Eukaryota;Chordata;Mammalia;Rodentia;Heteromyidae;Microdipodops;Microdipodops megacephalus
JX412757.1	Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Chapuisia;Chapuisia ellenbergeri
KU201487.1	Eukaryota;Arthropoda;Malacostraca;Decapoda;Atyidae;Caridina;Caridina cantonensis
EU408258.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
KX456784.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KP240810.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KJ554134.1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Padogobius;Padogobius bonelli
MK059600.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KY018803.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sprattus;Sprattus sprattus
HM430045.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;NA;NA;Lepidoptera sp. BOLD:AAH5871
JN312874.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Gnathanodon;Gnathanodon speciosus
MG273091.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
HM117197.1	Eukaryota;Chordata;Actinopteri;Anabantiformes;Channidae;Channa;Channa punctata
JN989153.1	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Potamotrygonidae;Potamotrygon;Potamotrygon motoro
JF444681.1	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Nyctomys;Nyctomys sumichrasti
JN027188.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Macrhybopsis;Macrhybopsis meeki
EF201044.1	Eukaryota;Mollusca;Polyplacophora;Chitonida;Lepidochitonidae;Cyanoplax;Cyanoplax dentiens
MN102708.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos indicus
FJ971083.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos taurus
HQ600826.1	Eukaryota;Chordata;Actinopteri;Characiformes;Erythrinidae;Hoplias;Hoplias malabaricus
MK134354.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KR041514.1	Eukaryota;Arthropoda;Insecta;Hemiptera;Delphacidae;Megamelus;Megamelus flavus
HQ568979.1	Eukaryota;Arthropoda;Insecta;Plecoptera;Peltoperlidae;Tallaperla;Tallaperla cornelia
KP112658.1	Eukaryota;Arthropoda;Insecta;Diptera;Psychodidae;Micropygomyia;Micropygomyia quinquefer
KU943350.1	Eukaryota;Chordata;Actinopteri;Perciformes;Tetrarogidae;Snyderina;Snyderina yamanokami
GU572060.1	Eukaryota;Chordata;Aves;Passeriformes;Paridae;Poecile;Poecile montanus
MF956989.1	Eukaryota;Chordata;Actinopteri;Beryciformes;Melamphaidae;Poromitra;Poromitra crassiceps
KT587389.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KX553931.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bison;Bison bonasus
KF938326.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
KP866293.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bison;Bison bonasus
MG660615.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KX211941.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan troglodytes
KJ168082.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Sphingidae;Acosmeryx;Acosmeryx miskinoides
JF931884.1	Eukaryota;Chordata;Actinopteri;Lampriformes;Lampridae;Lampris;Lampris incognitus
MH094962.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Syncosmia;Syncosmia sp. INDOBIOSYS-CCDB27009-B11
EF609295.1	Eukaryota;Chordata;Actinopteri;Aulopiformes;Scopelarchidae;Lagiacrusichthys;Lagiacrusichthys macropinnis
MG736653.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KT221833.1	Eukaryota;Chordata;Mammalia;Perissodactyla;Equidae;Equus;Equus caballus
EU408260.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
KX263799.1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Periophthalmus;Periophthalmus modestus
KX436292.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lymantriidae;Lymantria;Lymantria albescens
KJ561587.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Pterygoplichthys;Pterygoplichthys sp. SF3
MK134322.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
FJ750671.1	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Papio;Papio ursinus
KF938318.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
HM208651.1	Eukaryota;Chordata;Mammalia;Chiroptera;Phyllostomidae;Artibeus;Artibeus phaeotis
MN516579.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KY782200.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KU692805.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Pangasiidae;Pseudolais;Pseudolais micronemus
KT587535.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MG773616.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MG570461.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Ictaluridae;Ictalurus;Ictalurus furcatus
MG837551.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos grunniens
KT375476.1	Eukaryota;Chordata;Mammalia;Perissodactyla;Equidae;Equus;Equus caballus
KY671002.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
JN989149.1	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Potamotrygonidae;Potamotrygon;Potamotrygon motoro
KY949066.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;Raja polystigma
KJ553077.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Chondrostoma;Chondrostoma soetta
JQ840231.1	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Pseudupeneus;Pseudupeneus maculatus
KU290538.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MK139590.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
JQ603827.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;Tarachidia;Tarachidia bruchi
KX590734.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella gibbosa
MG571168.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MG566505.1	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Solenopsis;Solenopsis sp. 15 of SKY
KM101708.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
HM102309.1	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Papio;Papio hamadryas
EU177832.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos taurus
KT587521.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KY627702.1	Eukaryota;Chordata;Aves;Passeriformes;Phylloscopidae;Phylloscopus;Phylloscopus borealoides
KU692811.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Pangasiidae;Pseudolais;Pseudolais micronemus
KX186266.1	Eukaryota;Chordata;Actinopteri;Characiformes;NA;Distichodus;Distichodus fasciolatus
KU917211.1	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta coriaria
FJ524691.1	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium furculatum
MN031756.1	Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Hypsugo;Hypsugo savii
KX090115.1	Eukaryota;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Periclimenes;Periclimenes rathbunae
MG182462.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MH379043.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;Raja eglanteria
KX263787.1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Periophthalmus;Periophthalmus modestus
MK248463.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MH547675.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;Raja clavata
JF491763.1	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Nephelomys;Nephelomys albigularis
KJ705939.1	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Cyzicidae;Ozestheria;Ozestheria cf. packardi Q MS-2015
JX889606.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Bagridae;Rita;Rita sp. RKS-2012
MH448985.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KJ383621.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;Apamea;Apamea commoda
HQ964077.1	Eukaryota;Arthropoda;Insecta;Lepidoptera;NA;NA;Lepidoptera sp. BOLD:AAA2825
HM377469.1	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Leptonema;Leptonema intermedium
AF010406.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
JX487943.1	Eukaryota;Chordata;Aves;Passeriformes;Thamnophilidae;Thamnomanes;Thamnomanes ardesiacus
EU081610.1	Eukaryota;Chordata;Lepidosauria;Squamata;Lacertidae;Ophisops;Ophisops jerdonii
MN540483.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
KT023243.1	Eukaryota;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus macleayii
JN026847.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Catostomidae;Hypentelium;Hypentelium nigricans
KU290772.1	Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Canis;Canis lupus
MK139601.1	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
MK657945.1	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Cirripectes;Cirripectes sp. GAM-792
